kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,clean_comment,sentiment,category
youtube#comment,94008,9437,85733,455672,Ur welcome,3524571.0,0,2021-10-05 07:54:35+00:00,2021-10-05 07:54:35+00:00,ur welcome,spam,other
youtube#comment,3754091,38906,44212,2716932,Kya Rishta Hai,,0,2021-08-13 08:00:37+00:00,2021-08-13 08:00:37+00:00,kya rishta hai,positive,other
youtube#comment,1416222,9999,8896,2707273,"That shrinkage is crazy! So gorgeous, Sophia!",,40,2025-05-29 19:26:51+00:00,2025-05-29 19:26:51+00:00,that shrinkage is crazy so gorgeous sophia,spam,other
youtube#comment,4670774,48747,3303,1892876,👍🏼👍🏼👍🏼👍🏼👍🏼,,0,2022-10-29 14:11:13+00:00,2022-10-29 14:11:13+00:00,👍🏼👍🏼👍🏼👍🏼👍🏼,positive,other
youtube#comment,3765900,31316,22259,2851369,Sidha sidha bol na facewash ka advertisement karna h 😂😂,,0,2023-04-13 10:47:00+00:00,2023-04-13 10:47:00+00:00,sidha sidha bol na facewash ka advertisement karna h 😂😂,positive,other
youtube#comment,4191294,51856,24195,1481711,Apky ball achy hen mery bhi ase hi thy but ab bohat totty hen,,0,2023-08-29 12:36:01+00:00,2023-08-29 12:36:01+00:00,apky ball achy hen mery bhi ase hi thy but ab bohat totty hen,positive,other
youtube#comment,1796296,19657,84290,3251254,❤❤❤❤❤❤,,0,2023-06-06 06:28:40+00:00,2023-06-06 06:28:40+00:00,❤❤❤❤❤❤,spam,other
youtube#comment,2222955,14401,59721,3128116,Nice,,0,2021-07-17 12:15:46+00:00,2021-07-17 12:15:46+00:00,nice,spam,other
youtube#comment,895901,14492,18248,2920597,😢😮,,0,2023-06-08 00:50:55+00:00,2023-06-08 00:50:55+00:00,😢😮,negative,other
youtube#comment,2722577,11075,20515,1518140,Yeah! Har ladki ka BF ka name Rahul Kiyun hota he 😐.Who are related like the coment. (POV:- Just for fun )😅😂 . Radhe Radhe 🙏 ❤️,,2,2024-03-20 15:31:21+00:00,2024-03-20 15:31:21+00:00,yeah har ladki ka bf ka name rahul kiyun hota he 😐who are related like the coment pov just for fun 😅😂 radhe radhe 🙏 ❤,spam,general_command
youtube#comment,3948833,805,18615,3179920,Boys were make up as well and I’m your hugest fan 🎉🎉🎉🎉🎉,,0,2023-02-18 17:55:57+00:00,2023-02-18 17:55:57+00:00,boys were make up as well and im your hugest fan 🎉🎉🎉🎉🎉,spam,other
youtube#comment,468889,18522,61868,1959625,Thank you! ðŸ˜ŠðŸ˜Š,1839007.0,0,2025-03-31 21:51:22+00:00,2025-03-31 21:51:22+00:00,thank you ðÿšðÿš,spam,other
youtube#comment,4393787,16475,43091,2008412,😂😡😂🤣😂🤣😂🤣😂🤣😂🤣🤣,,0,2023-01-29 16:02:30+00:00,2023-01-29 16:02:30+00:00,😂😡😂🤣😂🤣😂🤣😂🤣😂🤣🤣,negative,other
youtube#comment,1538214,43171,60976,2336259,Pretty,,0,2023-01-25 16:05:29+00:00,2023-01-25 16:05:29+00:00,pretty,spam,other
youtube#comment,572950,45729,7899,2549062,You look pretty,,0,2025-04-13 22:46:38+00:00,2025-04-13 22:46:54+00:00,you look pretty,spam,other
youtube#comment,2626749,15829,80395,1715599,Why does it have a white layer it looks dusty,,1,2025-07-03 19:21:53+00:00,2025-07-03 19:21:53+00:00,why does it have a white layer it looks dusty,negative,other
youtube#comment,831243,10049,75992,56594,Tyghh😂😂😂😂😂😂😂😂😂😂😢😢😢😢😢,,0,2024-03-10 17:07:26+00:00,2024-03-10 17:07:26+00:00,tyghh😂😂😂😂😂😂😂😂😂😂😢😢😢😢😢,negative,other
youtube#comment,2734418,24136,55433,667142,Omg,,0,2024-09-08 20:06:29+00:00,2024-09-08 20:06:29+00:00,omg,positive,other
youtube#comment,293863,12084,91905,3222238,Aap video bnao aur apne channel pe post karke dunia ko sikhao ji :) Thanks,2450835.0,0,2023-10-15 12:18:24+00:00,2023-10-15 12:18:24+00:00,aap video bnao aur apne channel pe post karke dunia ko sikhao ji thanks,positive,other
youtube#comment,3931758,2811,56757,2041961,Prize,,0,2021-10-11 07:13:31+00:00,2021-10-11 07:13:31+00:00,prize,positive,other
youtube#comment,3998976,33756,6338,2396205,I am dude,,0,2023-05-15 23:23:51+00:00,2023-05-15 23:23:51+00:00,i am dude,positive,other
youtube#comment,165480,19657,84290,3214871,💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💟💝💝💝💝💝💝💝💝💝💝💝💝,3241737.0,0,2022-12-02 15:07:12+00:00,2022-12-02 15:07:12+00:00,💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💝💟💝💝💝💝💝💝💝💝💝💝💝💝,positive,other
youtube#comment,956362,28317,85773,3358540,Mahira is very humble she is very beautiful without makeup,,0,2021-07-14 06:49:06+00:00,2021-07-14 06:49:06+00:00,mahira is very humble she is very beautiful without makeup,spam,cosmetic
youtube#comment,2726117,50696,44242,1415605,He's Veer,,0,2025-04-30 19:58:01+00:00,2025-04-30 19:58:01+00:00,hes veer,positive,other
youtube#comment,1245235,45729,58551,239116,ALL OF THEM LOOK BEAUTIFUL ON YOU ❤️,,0,2025-06-04 01:11:39+00:00,2025-06-04 01:11:39+00:00,all of them look beautiful on you ❤,spam,other
youtube#comment,3431783,51087,48154,1723298,How is saying your hair is curly rude,,0,2023-10-19 15:57:31+00:00,2023-10-19 15:57:31+00:00,how is saying your hair is curly rude,negative,hair
youtube#comment,1024238,18073,16282,259617,Hindu❤,,0,2025-05-22 08:01:18+00:00,2025-05-22 08:01:18+00:00,hindu❤,spam,other
youtube#comment,1405216,43960,59816,334765,"Ok..? Its not others problems is ur face is expensive. What, u gon charge ur bf for that face? Ur mom too? Lmao",,0,2024-12-20 11:02:01+00:00,2024-12-20 11:02:01+00:00,ok its not others problems is ur face is expensive what u gon charge ur bf for that face ur mom too lmao,negative,other
youtube#comment,643150,45729,36812,3279335,Oh my god,,0,2024-07-27 17:14:45+00:00,2024-07-27 17:14:45+00:00,oh my god,negative,other
youtube#comment,668951,23510,35878,695420,"Я Аврора и Рапунцель одновременно, но при этом рыжина ещё есть",,0,2025-06-26 10:54:03+00:00,2025-06-26 10:54:03+00:00,я аврора и рапунцель одновременно но при этом рыжина ещё есть,positive,other
youtube#comment,1600268,12599,49124,1470590,Jay??,,1,2025-02-25 07:14:51+00:00,2025-02-25 07:14:51+00:00,jay,positive,other
youtube#comment,1909577,53455,48204,967968,"Kya yrr..... Aj kl ho kya gyaa h ... 


Kaisi artificial lyf ji rhe h log...",,0,2021-08-12 11:31:39+00:00,2021-08-12 11:31:39+00:00,kya yrr aj kl ho kya gyaa h kaisi artificial lyf ji rhe h log,positive,other
youtube#comment,4650693,26578,76102,1657667,First bhoot second beautiful,,0,2025-04-05 02:46:42+00:00,2025-04-05 02:46:42+00:00,first bhoot second beautiful,spam,other
youtube#comment,2092192,19657,85280,1964527,💜💜💜💜💜💜💜,,0,2023-02-28 05:19:22+00:00,2023-02-28 05:19:22+00:00,💜💜💜💜💜💜💜,spam,other
youtube#comment,2191977,49557,79540,1853278,Super ❤️,,0,2022-02-16 09:33:14+00:00,2022-02-16 09:33:14+00:00,super ❤,spam,other
youtube#comment,141012,19657,50274,402999,Happppy Birthday ♥♥♥♥♥,3758811.0,0,2022-07-14 13:59:40+00:00,2022-07-14 13:59:40+00:00,happppy birthday ♥♥♥♥♥,spam,other
youtube#comment,3712811,33476,47096,3468824,Wow😮😮😅😅😅😅,,0,2024-05-04 06:44:38+00:00,2024-05-04 06:44:38+00:00,wow😮😮😅😅😅😅,negative,other
youtube#comment,916549,22411,23261,422169,SKII broke me out in the worst rash of my adult life- lasted for months. I'm wondering if it's the formula or just essences in general... I'm afraid of them now 😭,,4,2022-05-18 20:17:52+00:00,2022-05-18 20:17:52+00:00,skii broke me out in the worst rash of my adult life lasted for months im wondering if its the formula or just essences in general im afraid of them now 😭,negative,other
youtube#comment,2646709,23845,31993,2273005,Im a boy and thats a bLaCk bUttOnS,,0,2025-04-04 01:55:36+00:00,2025-04-04 01:55:36+00:00,im a boy and thats a black buttons,positive,other
youtube#comment,626111,30555,39041,3072709,What lipstick u used mam...,,0,2022-05-16 08:00:19+00:00,2022-05-16 08:00:19+00:00,what lipstick u used mam,positive,cosmetic
youtube#comment,4717913,16475,43091,3352540,ne ličiš na lj👽,,0,2023-01-18 20:00:51+00:00,2023-01-18 20:00:51+00:00,ne ličiš na lj👽,positive,other
youtube#comment,1790098,44235,46393,573686,💯💯👌🏻👌🏻,,1,2023-05-04 09:43:06+00:00,2023-05-04 09:43:06+00:00,💯💯👌🏻👌🏻,spam,other
youtube#comment,3713066,9046,83030,3555337,Phle hi thik thi,,0,2023-03-28 18:16:35+00:00,2023-03-28 18:16:35+00:00,phle hi thik thi,positive,other
youtube#comment,3873558,53421,69179,3186539,Wow!!! So Beautiful and Elegant!,,0,2025-03-15 05:41:56+00:00,2025-03-15 05:41:56+00:00,wow so beautiful and elegant,spam,other
youtube#comment,2777713,14429,69445,2247099,"Let me manfix it for you:
Actual no makeup - what guys means when saying ""no makeup""
And then there is make up girls think we think is no makeup

We have eyes, we see the 5cm layer of foundation on your face 😆",,0,2023-08-18 00:15:17+00:00,2023-08-18 00:15:17+00:00,let me manfix it for you actual no makeup what guys means when saying no makeup and then there is make up girls think we think is no makeup we have eyes we see the 5cm layer of foundation on your face 😆,positive,cosmetic
youtube#comment,3354990,38205,64673,397932,Makeup❤,,0,2025-07-12 19:56:55+00:00,2025-07-12 19:56:55+00:00,makeup❤,spam,cosmetic
youtube#comment,753307,13899,37354,264102,She literally looks so pretty before AND after! The makeup was amazing and even before she looks like a literal snow goddess! So pretty! 🤩,,2,2024-07-22 12:54:44+00:00,2024-07-22 12:54:44+00:00,she literally looks so pretty before and after the makeup was amazing and even before she looks like a literal snow goddess so pretty 🤩,spam,cosmetic
youtube#comment,4014107,23845,84473,3419796,My bf said Jello candy,,0,2025-04-14 21:21:04+00:00,2025-04-14 21:21:04+00:00,my bf said jello candy,positive,other
youtube#comment,2844306,43757,81550,3081221,Beautiful hair anushka,,0,2020-09-21 05:08:16+00:00,2020-09-21 05:08:16+00:00,beautiful hair anushka,spam,hair
youtube#comment,1549447,27537,28697,1670444,THIS WAS SUCH A SLAY OMG,,0,2023-12-21 20:07:48+00:00,2023-12-21 20:07:48+00:00,this was such a slay omg,spam,other
youtube#comment,3526168,10895,39524,1005086,"This world is cruel, sure sure, a girl is obese and everyone supports her, A boy is obese and nobody cares. (Hate me all you want, im aware people are telling her shes fat too)",,0,2023-08-03 10:47:52+00:00,2023-08-03 10:47:52+00:00,this world is cruel sure sure a girl is obese and everyone supports her a boy is obese and nobody cares hate me all you want im aware people are telling her shes fat too,negative,other
youtube#comment,3787169,41246,55292,1546855,Love from Pakistan.,,2,2021-09-22 17:05:10+00:00,2021-09-22 17:05:10+00:00,love from pakistan,spam,other
youtube#comment,452255,17753,70504,913269,thanks,4270670.0,1,2025-02-25 17:53:41+00:00,2025-02-25 17:53:41+00:00,thanks,positive,other
youtube#comment,149866,20077,78278,3530514,@@user101h8t ye Ik I just still don’t like it even when it comes off more-,4613340.0,1,2022-09-06 07:58:41+00:00,2022-09-06 07:58:41+00:00,user101h8t ye ik i just still dont like it even when it comes off more,negative,general_command
youtube#comment,1031982,45729,58551,585200,I love how u r ne your self I don’t care if your bald your the best never be sad of what other people say,,0,2025-06-06 20:20:01+00:00,2025-06-06 20:20:01+00:00,i love how u r ne your self i dont care if your bald your the best never be sad of what other people say,spam,other
youtube#comment,504454,49592,46405,111990,Aww i love that! I bet your gorgeous 😍,3825239.0,0,2025-07-03 01:23:40+00:00,2025-07-03 01:23:40+00:00,aww i love that i bet your gorgeous 😍,positive,other
youtube#comment,4021328,30748,46225,988188,❤,,0,2025-03-30 01:47:23+00:00,2025-03-30 01:47:23+00:00,❤,spam,other
youtube#comment,2186900,29651,66658,1118986,The jaw line🥰🥰🥰🥰😍😍😍😍,,0,2024-05-10 10:57:41+00:00,2024-05-10 10:57:41+00:00,the jaw line🥰🥰🥰🥰😍😍😍😍,positive,other
youtube#comment,3467500,41734,87087,3190746,your chopped,,0,2025-06-12 19:41:54+00:00,2025-06-12 19:41:54+00:00,your chopped,positive,other
youtube#comment,3864675,23845,84473,692433,My brother said strawberry jelly,,0,2025-04-12 12:31:04+00:00,2025-04-12 12:31:04+00:00,my brother said strawberry jelly,positive,other
youtube#comment,3279467,17352,86227,3208114,"Behn ...ye nhi batai
Khana khate waqt kya taste aa raha tha ..
Ur paani peene waqt bhi 😂😂😂😂",,0,2022-08-20 11:46:11+00:00,2022-08-20 11:46:11+00:00,behn ye nhi batai khana khate waqt kya taste aa raha tha ur paani peene waqt bhi 😂😂😂😂,positive,other
youtube#comment,2769554,49753,2520,2847054,#SeGo,,0,2022-01-08 23:38:31+00:00,2022-01-08 23:38:31+00:00,sego,positive,other
youtube#comment,967410,47781,78272,2103344,It looks amazing Mashallah ❤❤❤❤❤it totally changed ur look👍👍👍,,0,2020-07-31 06:49:34+00:00,2020-07-31 06:49:34+00:00,it looks amazing mashallah ❤❤❤❤❤it totally changed ur look👍👍👍,positive,other
youtube#comment,3743720,46704,80560,1932821,Lol,,0,2024-11-06 21:58:52+00:00,2024-11-06 21:58:52+00:00,lol,positive,other
youtube#comment,4409818,12513,41135,2286114,Makeup to itna chardha li hai per nikalegi kaise 😱... she is more beautiful naturally ... don't b fake dear ...May god bless u !,,0,2021-01-31 20:49:35+00:00,2021-01-31 20:49:35+00:00,makeup to itna chardha li hai per nikalegi kaise 😱 she is more beautiful naturally dont b fake dear may god bless u,spam,cosmetic
youtube#comment,2724709,45135,21883,2771534,Круто! Респект! 👍,,0,2020-12-21 01:45:02+00:00,2020-12-21 01:45:02+00:00,круто респект 👍,positive,other
youtube#comment,142068,9281,32838,547928,Thank you,2662034.0,0,2022-07-28 06:58:42+00:00,2022-07-28 06:58:42+00:00,thank you,spam,other
youtube#comment,4140377,17352,86227,840576,"Ye sab na ....😮na faltu hack kiya karo na logo ko suggest kiya karo ..sis. 
Aise v beauty product ki bharmaar pari hai..market me...risky thing mat karo...log divert hoge...😢😢😢😮",,0,2023-06-08 11:39:00+00:00,2023-06-08 11:40:31+00:00,ye sab na 😮na faltu hack kiya karo na logo ko suggest kiya karo sis aise v beauty product ki bharmaar pari haimarket merisky thing mat karolog divert hoge😢😢😢😮,negative,other
youtube#comment,2025265,14429,69445,2865864,Who the hell is this woman in the audio?????? Girl no one cares let ppl do what they want with their damn face 😭😭😭,,0,2023-08-11 04:38:16+00:00,2023-08-11 04:38:16+00:00,who the hell is this woman in the audio girl no one cares let ppl do what they want with their damn face 😭😭😭,negative,other
youtube#comment,3828899,6926,26564,912132,2010 suits well,,0,2025-02-22 15:40:04+00:00,2025-02-22 15:40:04+00:00,2010 suits well,spam,other
youtube#comment,822680,44353,83195,3017951,You are absolutely stunning❤❤❤,,0,2025-05-23 07:14:01+00:00,2025-05-23 07:14:01+00:00,you are absolutely stunning❤❤❤,spam,other
youtube#comment,3454263,49877,53421,1517079,206++207 भाई मैंने आपके चैनल को सब्सक्राइब कर दिया प्लीज भाई आप मेरी भी चैनल को सब्सक्राइब कर देना प्लीज भाई आप अपने चैनल पर चेक कर सकते प्लीज भाई आप हमारा भी चैनल सब्सक्राइब कर देना प्लीज भाई,,0,2020-08-23 14:05:21+00:00,2020-08-23 14:05:21+00:00,206207 भई मन आपक चनल क सबसकरइब कर दय पलज भई आप मर भ चनल क सबसकरइब कर दन पलज भई आप अपन चनल पर चक कर सकत पलज भई आप हमर भ चनल सबसकरइब कर दन पलज भई,positive,other
youtube#comment,3587160,3865,66014,872502,Africa ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊,,1,2025-05-28 03:13:09+00:00,2025-05-28 03:13:09+00:00,africa ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊,positive,other
youtube#comment,2833059,8105,62434,2262384,Atleast nobody be telling you that ur balding and if someone says its youâ€™re i will break something,,0,2024-09-18 01:30:16+00:00,2024-09-18 01:30:16+00:00,atleast nobody be telling you that ur balding and if someone says its youâ™re i will break something,negative,other
youtube#comment,1683996,26951,87411,1237639,This tan on your beautiful skin 😍,,0,2021-02-04 01:21:16+00:00,2021-02-04 01:21:16+00:00,this tan on your beautiful skin 😍,positive,skincare
youtube#comment,4303971,49297,19814,2868294,Interested,,0,2022-04-22 14:12:25+00:00,2022-04-22 14:12:25+00:00,interested,positive,other
youtube#comment,2456872,16475,4763,2424361,واو حلو كتير,,2,2023-01-19 20:43:49+00:00,2023-01-19 20:43:49+00:00,واو حلو كتير,positive,other
youtube#comment,522811,8177,63331,1781668,Creeped out,,0,2022-07-10 15:21:50+00:00,2022-07-10 15:21:50+00:00,creeped out,positive,other
youtube#comment,3850806,45729,58551,221096,50% bald and 50% ginger bc it look like your natural hair,,0,2025-06-04 11:55:05+00:00,2025-06-04 11:55:05+00:00,50 bald and 50 ginger bc it look like your natural hair,positive,hair
youtube#comment,850128,6926,32656,229052,1960 and 2010,,0,2023-07-05 17:28:59+00:00,2023-07-05 17:28:59+00:00,1960 and 2010,positive,other
youtube#comment,461127,51434,59656,1866140,"Majority of the women experience this , they get shamed for wearing make up then some man will show a 'naturally pretty woman' who is literally wearing all types of make up",4229425.0,0,2025-05-31 08:56:21+00:00,2025-05-31 08:56:21+00:00,majority of the women experience this they get shamed for wearing make up then some man will show a naturally pretty woman who is literally wearing all types of make up,positive,other
youtube#comment,3377430,14401,62671,978604,😊😊😊😊😊 nice 👍👍👍👍👍👍❤❤❤❤,,1,2024-10-23 22:34:11+00:00,2024-10-23 22:34:11+00:00,😊😊😊😊😊 nice 👍👍👍👍👍👍❤❤❤❤,positive,other
youtube#comment,3294372,30748,46225,81250,❤❤❤❤❤❤❤,,0,2025-03-31 18:00:27+00:00,2025-03-31 18:00:27+00:00,❤❤❤❤❤❤❤,spam,other
youtube#comment,3981368,21445,25026,3545395,2016 and 2025,,0,2025-01-15 15:30:04+00:00,2025-01-15 15:30:04+00:00,2016 and 2025,positive,other
youtube#comment,2714,51991,36209,3507368,Lucky,2866771.0,0,2020-02-14 23:43:12+00:00,2020-02-14 23:43:12+00:00,lucky,negative,other
youtube#comment,1061080,32163,88966,788408,U r very beautiful..💐❤️,,0,2021-10-13 04:13:35+00:00,2021-10-13 04:13:35+00:00,u r very beautiful💐❤,spam,other
youtube#comment,1623516,22457,4684,2180528,Disclaimer this video is sponsored by miss Ross,,0,2021-06-13 05:55:49+00:00,2021-06-13 05:55:49+00:00,disclaimer this video is sponsored by miss ross,positive,other
youtube#comment,330949,27667,42156,3158056,😂,2733191.0,1,2024-02-19 04:17:47+00:00,2024-02-19 04:17:47+00:00,😂,positive,other
youtube#comment,1569191,29048,43391,3585265,obsessed,,0,2022-11-09 16:15:49+00:00,2022-11-09 16:15:49+00:00,obsessed,negative,other
youtube#comment,996784,5888,620,3330405,Mam ye extension kitne days .. ke liye hota h ..,,0,2020-10-19 07:34:28+00:00,2020-10-19 07:34:28+00:00,mam ye extension kitne days ke liye hota h,positive,other
youtube#comment,1405602,4392,45,1225725,BROWN HITS DIFFERENT ✨,,0,2023-10-27 15:53:44+00:00,2023-10-27 15:53:44+00:00,brown hits different ✨,spam,other
youtube#comment,134173,48780,61512,2791140,@@DARK_EDIT-11 😂,3159014.0,0,2022-07-16 14:32:05+00:00,2022-07-16 14:32:05+00:00,darkedit11 😂,positive,other
youtube#comment,4144111,26056,61398,866022,Song?,,0,2023-10-20 07:51:56+00:00,2023-10-20 07:51:56+00:00,song,positive,other
youtube#comment,1019460,38086,49461,2804605,Thanks very much,,0,2024-03-17 14:08:38+00:00,2024-03-17 14:08:38+00:00,thanks very much,spam,other
youtube#comment,262138,14429,69445,527799,​@@comedyshortsincu sound like does 11 year old boys who try to be like does dumba$$ alpha males,3825959.0,0,2023-08-02 19:19:39+00:00,2024-06-13 22:38:41+00:00,comedyshortsincu sound like does 11 year old boys who try to be like does dumba alpha males,negative,general_command
youtube#comment,3386624,33476,71197,2576515,Aap Bengali ho ho,,0,2025-06-01 03:33:04+00:00,2025-06-01 03:33:04+00:00,aap bengali ho ho,positive,other
youtube#comment,1781770,45729,53550,649769,You guys are queens,,0,2024-12-04 23:18:19+00:00,2024-12-04 23:18:19+00:00,you guys are queens,spam,other
youtube#comment,2346871,48953,29310,3576347,I love Philippines,,0,2023-11-03 22:14:58+00:00,2023-11-03 22:14:58+00:00,i love philippines,spam,other
youtube#comment,1332125,20114,64178,656431,its cute ☺️ i love her looks and (not to be offensive) you look like a cute Dalmatian❤️,,0,2023-03-04 15:27:22+00:00,2023-03-04 15:27:22+00:00,its cute ☺ i love her looks and not to be offensive you look like a cute dalmatian❤,spam,general_command
youtube#comment,1272523,20597,5863,2244245,Your a beautiful woman with out wig or makeup!!!,,0,2023-09-24 04:30:50+00:00,2023-09-24 04:30:50+00:00,your a beautiful woman with out wig or makeup,spam,cosmetic
youtube#comment,3706393,7888,32663,481869,"“Are you feeling repelle-….”

*Me begging at his feet*

Me: “TEACH ME-“",,0,2025-06-13 06:30:22+00:00,2025-06-13 06:30:22+00:00,are you feeling repelle me begging at his feet me teach me,positive,other
youtube#comment,1919806,29048,32958,286652,Hopefully doja cat won't see this makeup 😂😂😂😂😂😂,,0,2023-11-22 15:16:11+00:00,2023-11-22 15:16:11+00:00,hopefully doja cat wont see this makeup 😂😂😂😂😂😂,positive,cosmetic
youtube#comment,2079527,15750,53097,2386463,❤❤❤❤❤❤❤❤❤❤❤,,0,2025-04-07 23:25:10+00:00,2025-04-07 23:25:10+00:00,❤❤❤❤❤❤❤❤❤❤❤,spam,other
youtube#comment,4659403,24852,66280,2971995,Why do girls always feel the need to pout their lips when taking pictures?😂😂😂,,0,2025-06-26 04:18:23+00:00,2025-06-26 04:18:23+00:00,why do girls always feel the need to pout their lips when taking pictures😂😂😂,negative,other
youtube#comment,3563633,43757,81550,1600701,l love this colour,,0,2020-09-26 12:50:30+00:00,2020-09-26 12:50:30+00:00,l love this colour,spam,other
youtube#comment,2880919,12599,83110,1252035,V,,0,2025-03-31 10:46:24+00:00,2025-03-31 10:46:24+00:00,v,positive,other
youtube#comment,2191565,14492,74288,1279293,Get the man off of my feed,,0,2023-08-15 23:18:34+00:00,2023-08-15 23:18:34+00:00,get the man off of my feed,negative,other
youtube#comment,4098164,21975,34603,298727,How the fuck was it like 4 different colors across the video,,0,2024-05-24 03:03:42+00:00,2024-05-24 03:03:42+00:00,how the fuck was it like 4 different colors across the video,negative,general_command
youtube#comment,1900545,14429,69445,82912,The girl in the interview is the definition of a pick me.🙄🙄,,0,2025-01-07 02:27:25+00:00,2025-01-07 02:27:25+00:00,the girl in the interview is the definition of a pick me🙄🙄,negative,other
youtube#comment,3260392,45729,4714,2520555,That hair color is gorgeous on you. And it doesn’t hurt that you are stunning yourself. Love the content.,,0,2025-05-10 05:09:16+00:00,2025-05-10 05:09:16+00:00,that hair color is gorgeous on you and it doesnt hurt that you are stunning yourself love the content,spam,hair
youtube#comment,1507157,35674,40943,2344342,Thanks  for the inspiration I now know what I want for carnival😍,,0,2023-05-04 18:54:36+00:00,2023-05-04 18:54:49+00:00,thanks for the inspiration i now know what i want for carnival😍,positive,other
youtube#comment,2257969,14429,69445,3037463,She’s right. I used to be so obsessed with make up and now I don’t even use it at all unless I need to.,,0,2023-12-08 04:11:02+00:00,2023-12-08 04:11:02+00:00,shes right i used to be so obsessed with make up and now i dont even use it at all unless i need to,negative,other
youtube#comment,3346135,38766,80412,97624,Ekdam jaise laiba khan,,0,2025-03-16 17:04:36+00:00,2025-03-16 17:04:36+00:00,ekdam jaise laiba khan,positive,other
youtube#comment,12746,40211,39040,2852025,❤😍😍,3728244.0,1,2020-07-11 19:41:55+00:00,2020-07-11 19:41:55+00:00,❤😍😍,positive,other
youtube#comment,1403005,29822,18378,129214,Beautiful 👍👍👍👍👍,,1,2022-09-12 10:41:08+00:00,2022-09-12 10:41:08+00:00,beautiful 👍👍👍👍👍,positive,other
youtube#comment,475268,23845,59312,682186,@ not really,4106235.0,0,2025-04-15 00:26:17+00:00,2025-04-15 00:26:17+00:00,not really,positive,other
youtube#comment,2626954,38534,40824,2482763,😮 SA Teva trop bien,,0,2023-07-13 17:05:16+00:00,2023-07-13 17:05:16+00:00,😮 sa teva trop bien,negative,other
youtube#comment,3780174,805,18615,838692,"U Dont look greek 
Ok lemme just
*turn into olive oil*",,1,2023-02-25 22:08:59+00:00,2023-02-25 22:08:59+00:00,u dont look greek ok lemme just turn into olive oil,negative,other
youtube#comment,487806,51856,24195,3143486,You're welcome bestie! 💖,1710849.0,0,2025-05-10 11:26:38+00:00,2025-05-10 11:26:38+00:00,youre welcome bestie 💖,positive,other
youtube#comment,4672131,22013,34574,2812850,❤🎉 🐈 😻 🐈‍⬛️,,0,2025-06-11 23:41:20+00:00,2025-06-11 23:41:20+00:00,❤🎉 🐈 😻 🐈⬛,spam,other
youtube#comment,3200178,33644,79965,1596706,Stop fishing for compliments my gosh,,1,2025-04-24 01:58:28+00:00,2025-04-24 01:58:28+00:00,stop fishing for compliments my gosh,negative,other
youtube#comment,1963875,29048,43391,1723191,YOU ARE GORGEOUS,,0,2022-10-22 11:35:41+00:00,2022-10-22 11:35:41+00:00,you are gorgeous,spam,other
youtube#comment,745348,35581,90651,827490,🫸🔥,,0,2025-03-22 20:52:41+00:00,2025-03-22 20:52:41+00:00,🫸🔥,positive,other
youtube#comment,2982480,41734,49819,1941115,Wow 🔥🔥🔥,,0,2025-04-13 13:42:20+00:00,2025-04-13 13:42:20+00:00,wow 🔥🔥🔥,spam,other
youtube#comment,4450657,51388,86947,3361301,Caper gk sihh😏😌,,0,2025-02-25 10:13:48+00:00,2025-02-25 10:13:48+00:00,caper gk sihh😏😌,positive,other
youtube#comment,4605268,46757,2362,226732,Does anyone else hear a very high pitched like static sound in the back of her videos?,,0,2024-12-12 22:21:31+00:00,2024-12-12 22:21:31+00:00,does anyone else hear a very high pitched like static sound in the back of her videos,positive,general_command
youtube#comment,3239017,1634,35934,2581990,Yah l am seeing results l advice to do it for so months or a year don’t press to hard  do it softly,,1,2023-07-01 12:49:30+00:00,2023-07-01 12:49:30+00:00,yah l am seeing results l advice to do it for so months or a year dont press to hard do it softly,positive,other
youtube#comment,4542209,46467,80443,3315324,Wow....best skincare for men's....👌👌👌👌waiting for ur next vdo apu❤,,0,2020-07-30 19:13:21+00:00,2020-07-30 19:13:21+00:00,wowbest skincare for mens👌👌👌👌waiting for ur next vdo apu❤,spam,skincare
youtube#comment,3735267,6926,32656,953549,POV she look like a beautiful filter,,0,2023-07-11 18:50:32+00:00,2023-07-11 18:50:32+00:00,pov she look like a beautiful filter,spam,general_command
youtube#comment,1363354,14530,88005,3499985,men wearing makeup is just…..😍,,5,2023-06-24 02:40:09+00:00,2023-06-24 02:40:09+00:00,men wearing makeup is just😍,positive,cosmetic
youtube#comment,4223436,29165,66576,1810284,"Women get boob jobs and other cosmetic surgeries. While limb lengthening is more of the extreme it's the same principle. Women shouldn't judge. Given time, improvement with technology will improve these type of surgeries.",,70,2023-09-13 20:31:35+00:00,2023-09-13 20:31:34+00:00,women get boob jobs and other cosmetic surgeries while limb lengthening is more of the extreme its the same principle women shouldnt judge given time improvement with technology will improve these type of surgeries,positive,other
