kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt
youtube#comment,2694539,18073,51351,2875937,Day night 🌃   two ✌,,0,2022-10-20 09:42:52+00:00,2022-10-20 09:42:52+00:00
youtube#comment,2191626,32689,67156,3063271,"And I’m still actively trying to figure my hair out because almost all the curly videos and advice I see is for the really beautiful curls that mostly only poc have, so my thin haired white ass won’t need the same thing. My hair is also straight on top and has those “princess curls” (the big curls you see princesses have in movies) at the bottom and then normal cute curls on other parts.

I call them princess curls because I don’t know the name in English, here we call them pijpenkrul.",,1,2023-06-22 18:02:01+00:00,2023-06-22 18:02:01+00:00
youtube#comment,1518926,18073,23062,2501337,Your makeup is horrible,,0,2024-01-11 05:00:13+00:00,2024-01-11 05:00:13+00:00
youtube#comment,1752442,24136,55433,837815,Nicely edited.... I want to know this app actually...😂😂,,0,2024-02-18 09:58:15+00:00,2024-02-18 09:58:15+00:00
youtube#comment,2225718,45150,85434,3003923,Elle belle avec ni sans maquillage,,0,2024-01-21 01:44:41+00:00,2024-01-21 01:44:41+00:00
youtube#comment,4075667,12513,18305,3613803,А на утро она умылась...,,0,2024-05-03 17:23:24+00:00,2024-05-03 17:23:24+00:00
youtube#comment,823887,11686,35037,31314,You are my old sister and more I love you ❤❤❤❤,,0,2025-04-26 18:15:21+00:00,2025-04-26 18:15:21+00:00
youtube#comment,3464306,27537,28697,2732655,Make a 2010 and 2020 make up video,,1,2023-09-23 19:55:46+00:00,2023-09-23 19:55:45+00:00
youtube#comment,132835,49753,92236,1546084,🥺😍🤩,3784731.0,0,2023-04-25 08:10:07+00:00,2023-04-25 08:10:07+00:00
youtube#comment,3243685,10895,39524,1640825,she's beautiful don't even you are just jealous 💅,,0,2023-06-02 17:19:45+00:00,2023-06-02 17:19:45+00:00
youtube#comment,80744,11260,52394,1859623,Thank you,2886562.0,0,2021-08-20 14:58:37+00:00,2021-08-20 14:58:37+00:00
youtube#comment,3922584,14492,18248,2027370,"Trans women are not women, but that doesn’t mean you can’t pretend. You can mimic being a woman, but that doesn’t make you one. I support your makeup journey, you’re talented and very beautiful. I hope you do find God. This comment isn’t meant to mock you or put you down, btw. Only love. Only God.",,6,2024-03-09 01:05:03+00:00,2024-03-09 01:05:03+00:00
youtube#comment,1821234,45135,21883,2102502,👌,,0,2021-08-26 00:17:15+00:00,2021-08-26 00:17:15+00:00
youtube#comment,3304771,33476,44808,1699810,💜💜💜💜💜💜💜💜💜💜,,0,2024-05-06 10:52:33+00:00,2024-05-06 10:52:33+00:00
youtube#comment,2095838,17753,70504,3410398,You look more beautiful  with your natural  skin why u think you have to look white to be beautiful?????,,0,2025-02-24 20:15:14+00:00,2025-02-24 20:15:14+00:00
youtube#comment,206750,17085,90938,2467693,Yeah... You focus on yourself and leave the comments section be comments section...,1745481.0,0,2023-05-03 19:10:26+00:00,2023-05-03 19:10:26+00:00
youtube#comment,4556859,6653,10237,2598009,Make wale ta muh marna band kardo,,0,2024-10-13 09:29:48+00:00,2024-10-13 09:29:48+00:00
youtube#comment,262472,14492,58800,2673385,That's a girl on the screen,2695284.0,0,2023-07-28 19:14:17+00:00,2023-07-28 19:14:17+00:00
youtube#comment,2339231,51087,69939,412935,If braids are for black people then whites should claim back pizza and hamburgers. 😂,,0,2024-08-20 16:50:35+00:00,2024-08-20 16:50:35+00:00
youtube#comment,3518063,24136,55433,2567004,You can see the change in the make up after she lets go of face. Suddenly your skin has no redness? Blemishes? And you have lips done? Lmboooo nice try. Silly rabbit,,0,2023-07-18 00:31:06+00:00,2023-07-18 00:31:06+00:00
youtube#comment,3161972,18073,51351,2254081,Day and night  look,,0,2022-10-25 01:41:35+00:00,2022-10-25 01:41:35+00:00
youtube#comment,736016,12513,47803,438855,That implant can take how long?,,0,2024-10-21 21:13:47+00:00,2024-10-21 21:13:47+00:00
youtube#comment,4708063,44184,51834,1711622,That was the smartest thing she could do The camo went real close to her head that shows a cross the show how much she loves God,,0,2024-09-15 01:49:20+00:00,2024-09-15 01:49:20+00:00
youtube#comment,859449,43043,36191,3548197,Dok.. kalo pake pelembab dan sunscreen aja.. gak pake moisturizer gimana?,,0,2023-02-09 02:52:21+00:00,2023-02-09 02:52:21+00:00
youtube#comment,3127260,29048,88850,3124446,You are so beautiful 😍,,0,2022-08-16 08:27:33+00:00,2022-08-16 08:27:33+00:00
youtube#comment,3374471,1547,50063,2703309,WTF !!!,,0,2025-05-15 13:58:13+00:00,2025-05-15 13:58:13+00:00
youtube#comment,735392,12998,29689,588664,"5 minute face, video takes over 10 minutes including editing! Go figure. 😵‍💫",,1,2021-10-25 03:45:27+00:00,2021-10-25 03:45:47+00:00
youtube#comment,4626986,45729,34874,179000,Ilove you ❤,,0,2023-05-26 13:54:34+00:00,2023-05-26 13:54:34+00:00
youtube#comment,2948221,27931,78549,995085,1,,0,2023-07-15 15:51:07+00:00,2023-07-15 15:51:07+00:00
youtube#comment,1678519,7891,34534,3414632,jail time,,0,2024-09-21 02:49:11+00:00,2024-09-21 02:49:11+00:00
youtube#comment,1980545,38179,45028,2795068,You look amazing I don't use make up that much because I'm at home.💖💗💕👍,,1,2021-03-29 11:41:05+00:00,2021-03-29 11:41:05+00:00
youtube#comment,2396858,37625,90699,1819135,"You look
Amazing mind you it looks Natural to the naked eye let the haters hate bottom line we have choices and it looks good on you",,0,2025-02-12 01:31:18+00:00,2025-02-12 01:31:18+00:00
youtube#comment,1319899,45729,30729,1836831,You look good without a wig😊,,0,2023-12-28 00:59:47+00:00,2023-12-28 00:59:47+00:00
youtube#comment,1744229,37970,72631,3412781,Thanks for uploading this di because I have to go in a wedding and this video has helped me a lot thanks 😭😭,,0,2021-12-03 16:04:06+00:00,2021-12-03 16:04:06+00:00
youtube#comment,210037,21411,17757,1658126,"I’m my normal complexion until November, then I lose my color. By February, I looked like undercooked chicken skin. I finally start getting my color back in June. Gotta love Michigan 😅",4670936.0,18,2023-05-06 16:06:22+00:00,2023-05-06 16:06:22+00:00
youtube#comment,1232723,38534,83596,1935669,33 prises qui ont payé !😊💖,,1,2023-02-27 08:45:08+00:00,2023-02-27 08:45:08+00:00
youtube#comment,3937080,35870,52957,460160,She looks Like meesha patel❤,,0,2024-10-23 18:09:10+00:00,2024-10-23 18:09:10+00:00
youtube#comment,2207470,33756,6338,2428545,She's the most beautiful girl I've ever seen,,0,2023-04-27 20:12:20+00:00,2023-04-27 20:12:20+00:00
youtube#comment,4192243,15690,25983,490827,Oh!!,,0,2024-08-06 01:18:27+00:00,2024-08-06 01:18:27+00:00
youtube#comment,515966,30386,72777,192325,really amazing transformations 😍😍😍,3661892.0,0,2025-07-09 08:05:27+00:00,2025-07-09 08:05:27+00:00
youtube#comment,1850433,43620,76387,1866159,Nice ❤😊,,0,2024-09-03 08:06:31+00:00,2024-09-03 08:06:31+00:00
youtube#comment,3209698,33965,17353,2947106,❤️❤️❤️❤️❤️❤️,,0,2021-04-11 18:40:49+00:00,2021-04-11 18:40:49+00:00
youtube#comment,4302319,23951,17449,2191308,متمي طولي فينا رنا نتوحشوك بزاف انتي التعطينا طاقة الطاقة الإيجابية🥰😍😍😍,,9,2025-05-16 11:27:51+00:00,2025-05-16 11:27:51+00:00
youtube#comment,4443819,33069,76940,997931,HvhvkyR nvcgk,,0,2025-06-06 13:42:48+00:00,2025-06-06 13:42:48+00:00
youtube#comment,4565040,45231,55963,934956,India,,0,2021-05-05 14:01:48+00:00,2021-05-05 14:01:48+00:00
youtube#comment,67198,46774,59265,3644929,لك سدقتو انا عم اتمسخر عليها😂😂😂😂يالطيف بتخوف,2542045.0,0,2021-06-17 10:17:52+00:00,2021-06-17 10:17:52+00:00
youtube#comment,294722,51087,48154,371616,"scrunching your hair can only emphasize your natural hair type. it cannot make straight/loose wavy hair curl more than the follicle allows it to. using the diffuser this way only creates volume, not definition. the only way her hair would look like that if it wasnt already curly, is with a curling iron or a perm. you cant train hair to be curly, you can only train it to hold its natural shape longer",4571392.0,0,2023-10-17 22:34:08+00:00,2023-10-17 22:34:08+00:00
youtube#comment,3279508,33069,76940,1114872,🤬🤬🤬🤬🤬🤬🥵🤢🤢,,0,2025-06-10 06:05:03+00:00,2025-06-10 06:05:03+00:00
youtube#comment,1808012,43061,82460,3382050,"I'm not pretty by a long stretch of the imagination but I have glasses, even during the pandemic I refused to use a mask, I'd rather be able to see, I was working in a warehouse at the time, I ended up catching COVID from the management who did in fact always have masks on, point proven.",,0,2023-02-12 16:30:38+00:00,2023-02-12 16:30:38+00:00
youtube#comment,634537,9603,34802,2192947,Ur looking beautiful didi 😍 😊,,0,2023-04-23 06:39:30+00:00,2023-04-23 06:39:30+00:00
youtube#comment,4101126,52428,34437,493584,So nice 😊,,0,2024-07-09 12:04:29+00:00,2024-07-09 12:04:29+00:00
youtube#comment,1035717,13011,45487,1640508,Baje,,1,2022-10-06 10:58:04+00:00,2022-10-06 10:58:04+00:00
youtube#comment,4501416,8363,87284,3500056,U look good both wayz... u wear it how ever df u choose u feel...U GROWN...muchLuv1Luv,,0,2022-12-01 12:43:17+00:00,2022-12-01 12:43:17+00:00
youtube#comment,1422567,10895,39524,730313,How?,,0,2023-06-03 18:32:37+00:00,2023-06-03 18:32:37+00:00
youtube#comment,892498,17753,70504,213948,WHY DID THEY COVER HER SKIN IN FOUNDATION SHE WAS REALLY REALLY PRETTTY,,0,2025-03-22 14:01:09+00:00,2025-03-22 14:01:09+00:00
youtube#comment,178263,38179,118,2482090,Glad you like it!💕,1948397.0,0,2023-02-08 11:59:11+00:00,2023-02-08 11:59:11+00:00
youtube#comment,2279656,4217,8623,2487074,C0ke,,0,2025-02-12 05:50:16+00:00,2025-02-12 05:50:16+00:00
youtube#comment,4421260,38534,86330,2000597,"Trop,bien reussiiiii je trouve 😊❤",,0,2023-04-26 09:52:26+00:00,2023-04-26 09:52:26+00:00
youtube#comment,4381190,24136,55433,770117,Uuh there was a filter,,0,2024-08-10 11:02:52+00:00,2024-08-10 11:02:52+00:00
youtube#comment,3732231,18073,76480,3121946,"India always
Plz those who are from india like dekhte hai",,1,2022-10-02 07:38:48+00:00,2022-10-02 07:38:48+00:00
youtube#comment,1283616,51734,57108,2405978,she beautiful with that wave black and beautiful ❤❤,,0,2024-04-01 22:51:39+00:00,2024-04-01 22:51:39+00:00
youtube#comment,1314306,805,23761,1621209,Man that's nice move,,0,2023-05-25 18:10:45+00:00,2023-05-25 18:10:45+00:00
youtube#comment,3119734,38604,86252,3209205,Ak cheej sour fruits khane h,,0,2025-06-12 16:06:32+00:00,2025-06-12 16:06:32+00:00
youtube#comment,3040628,22457,4684,3572416,MASHALLAH CUTIEE😍😍,,0,2021-02-23 08:59:49+00:00,2021-02-23 08:59:49+00:00
youtube#comment,4671811,14429,69445,1236017,Hope the girl from the audio got picked.,,0,2023-08-09 15:38:22+00:00,2023-08-09 15:38:22+00:00
youtube#comment,2680098,52826,92813,1861743,"nothing wrong with self care lol, sorry your miserable and has 0 will to take care of your body",,1,2024-05-08 07:08:52+00:00,2024-05-08 07:08:52+00:00
youtube#comment,971896,23510,35878,3533878,Jasmine❤,,0,2025-06-26 17:57:59+00:00,2025-06-26 17:57:59+00:00
youtube#comment,4103576,18073,51351,3350161,Night,,0,2023-03-04 17:24:29+00:00,2023-03-04 17:24:29+00:00
youtube#comment,1749258,37371,5214,84440,"Can someone explain plucking hairs here? If I shave my skin, I don’t have hairs that I’m able to pluck. Is he against shaving and only uses trimmers? Does he pluck every single hair? There’s so much I don’t get",,0,2023-07-23 07:09:34+00:00,2023-07-23 07:09:34+00:00
youtube#comment,2260906,45729,63715,1229831,It’s a smexy egg,,0,2024-05-26 21:00:16+00:00,2024-05-26 21:00:16+00:00
youtube#comment,3538996,34895,90365,3633157,A❤❤❤❤❤,,1,2024-05-25 10:49:03+00:00,2024-05-25 10:49:03+00:00
youtube#comment,894044,15003,22234,2815141,I think u look better without the wig😁👍,,0,2023-04-22 19:28:38+00:00,2023-04-22 19:28:59+00:00
youtube#comment,31111,45135,21883,1133658,Mumbai. All locations address in description.,577144.0,0,2020-12-03 07:58:42+00:00,2020-12-03 07:58:42+00:00
youtube#comment,4667159,31541,33790,2009594,Nice.,,0,2021-05-21 04:14:34+00:00,2021-05-21 04:14:34+00:00
youtube#comment,2009467,33644,51285,2523630,❤❤❤❤,,0,2025-04-25 18:27:48+00:00,2025-04-25 18:27:48+00:00
youtube#comment,4506701,20114,64178,1649060,Wow! She's very pretty.,,0,2023-04-07 20:44:10+00:00,2023-04-07 20:44:10+00:00
youtube#comment,778652,2498,47694,2934126,Rgujjh,,0,2023-09-28 07:45:04+00:00,2023-09-28 07:45:04+00:00
youtube#comment,959253,35605,58235,3524785,De ur,,0,2021-05-25 00:11:11+00:00,2021-05-25 00:11:11+00:00
youtube#comment,1635749,49773,14542,2472956,U ATE AS ALWAYSSSSS,,2,2024-09-20 16:45:08+00:00,2024-09-20 16:45:08+00:00
youtube#comment,631665,3369,26749,2751686,Keep it up👍,,0,2021-07-23 18:21:31+00:00,2021-07-23 18:21:31+00:00
youtube#comment,4295741,16541,79392,1690599,This wakes your up if you overslept to the point that your eyes are constantly trying to close and you have to work .,,0,2024-04-02 06:58:08+00:00,2024-04-02 06:58:08+00:00
youtube#comment,1922104,20576,16770,1609939,I'm obsessed with her😩💗,,1,2025-03-08 15:42:09+00:00,2025-03-08 15:42:09+00:00
youtube#comment,2019083,34895,35146,864081,"Where can I get it, please answer",,3,2024-02-01 00:47:08+00:00,2024-02-01 00:47:08+00:00
youtube#comment,1413798,3314,51826,1039473,WTF is this🫥🫥🫥🫥😶‍🌫️😶‍🌫️😶‍🌫️😶😶😶😶💀💀💀💀💀💀💀☠️☠️☠️☠️☠️☠️👽👽👽👽👽👽👽 i really got scared.,,0,2023-10-17 13:30:22+00:00,2023-10-17 13:30:22+00:00
youtube#comment,1539903,21411,1265,3411548,Black people humour is the best humour and nobody can change my mind.,,0,2020-04-25 09:19:47+00:00,2020-04-25 09:19:47+00:00
youtube#comment,620465,41734,1557,2608402,"Looks wayyyy better on you, ngl",,0,2024-01-29 06:38:25+00:00,2024-01-29 06:38:25+00:00
youtube#comment,3552947,16475,43091,2054363,Gets violated,,0,2023-07-17 14:50:30+00:00,2023-07-17 14:50:30+00:00
youtube#comment,4141633,25824,8974,35003,You do not have curly hair you used something to make your hair curly,,0,2025-03-20 14:55:59+00:00,2025-03-20 14:55:59+00:00
youtube#comment,2115114,30748,46225,253380,Hi,,0,2025-03-29 05:34:30+00:00,2025-03-29 05:34:30+00:00
youtube#comment,4104653,18073,16282,128705,Hindu Hindu,,0,2024-11-04 04:54:51+00:00,2024-11-04 04:54:51+00:00
youtube#comment,1060038,33069,36229,345878,"didi so cute,🧡🧡🧡",,0,2025-03-07 07:13:41+00:00,2025-03-07 07:13:41+00:00
youtube#comment,1734056,4687,61575,3262143,indah,,0,2021-05-28 03:11:14+00:00,2021-05-28 03:11:14+00:00
youtube#comment,1576360,24055,79078,432326,Yes! Ban filters. Keep it real.,,0,2024-05-18 23:50:35+00:00,2024-05-18 23:50:35+00:00
youtube#comment,1373759,33445,91263,297190,OMG CAN RELATE,,0,2024-04-12 17:47:37+00:00,2024-04-12 17:47:37+00:00
youtube#comment,1569984,2811,79125,1789488,❤️,,0,2021-01-27 14:56:10+00:00,2021-01-27 14:56:10+00:00
youtube#comment,1723012,32746,84682,644286,Great untill his head touches something like a pillow or be takes if his t shirt or jacket and all the hair fibres leaving a ness everywhere  🤣,,0,2025-02-04 11:44:31+00:00,2025-02-04 11:44:31+00:00
youtube#comment,3417645,51388,86947,3559509,"bukan sma sm aja sd pun zmn skrng d skolah d jdikan maen tiktok joget"" ,jauh bngt sma masa kecil remajaku dlu yg fokus sma belajar & takut sma guru klo ketauan bwa hp d simpen nya di BH",,0,2025-03-15 20:18:00+00:00,2025-03-15 20:18:00+00:00
youtube#comment,1817510,18073,16383,185501,Desi makup,,0,2023-09-07 10:14:25+00:00,2023-09-07 10:14:25+00:00
youtube#comment,2858384,805,23761,1286466,Боже чел... Что с тобой не так?,,1,2023-03-07 18:11:51+00:00,2023-03-07 18:11:51+00:00
youtube#comment,3815201,38763,10071,515355,preparing for customers,,0,2023-09-04 15:52:00+00:00,2023-09-04 15:52:00+00:00
youtube#comment,3788023,39493,28623,1295250,"Love this vid, but the AI tracks is killing me",,0,2024-07-28 09:57:41+00:00,2024-07-28 09:57:41+00:00
youtube#comment,740958,32562,50398,1817433,She is fair that's it..I dont know why people are commenting natural beauty.. Then what would u call real natural beauties like aishwarya rai and other actors who really are..😏,,41,2023-12-03 13:31:09+00:00,2023-12-03 13:31:59+00:00
youtube#comment,4097481,19571,53835,915492,Hello,,0,2023-07-28 19:24:09+00:00,2023-07-28 19:24:09+00:00
youtube#comment,2638158,2498,86264,2186606,Chee 💩💩🙊🤢🙉😂😂😂😂,,0,2021-07-09 10:29:51+00:00,2021-07-09 10:29:51+00:00
youtube#comment,890400,20353,23932,1669315,Plz share the hair style videos of this wlimha look,,0,2022-11-08 14:58:25+00:00,2022-11-08 14:58:25+00:00
youtube#comment,4595251,18073,76480,3549452,boooo,,0,2022-10-03 12:46:30+00:00,2022-10-03 12:46:30+00:00
youtube#comment,767673,10895,39524,3295467,"It's nice to be self-confident, but being overweight is unhealthy",,1,2023-06-01 14:06:27+00:00,2023-06-01 14:06:27+00:00
youtube#comment,3864812,38699,90586,3597850,Отлично ❤,,0,2024-11-12 14:10:51+00:00,2024-11-12 14:10:51+00:00
youtube#comment,270350,14492,74288,657868,Being disrespectful eww,1083894.0,0,2023-08-16 01:58:58+00:00,2023-08-16 01:58:58+00:00
youtube#comment,1064505,39022,2947,706152,"“If it rains, I’m ruined” was so REALL😭😮😢",,88,2024-07-13 05:19:05+00:00,2024-07-13 05:19:05+00:00
youtube#comment,3342258,13899,37354,623101,"She looks stunning either way!!! I think, and will always think, people with albinism have such a rare, ethereal and unique beauty that is truly unmatched! 😍 but, I think I know the reason she wanted to do this… and no, my opinion on “why” has nothing to do with albinism. She did it because she wanted to. You know, like everyone else in the world who change their appearance from time to time. Like with makeup, a hair cut, different clothing styles, piercings, tattoos… etc. it’s just human nature to want to change or modify ourselves in one way or another. 💁🏽‍♀️🤗☺️",,0,2024-07-23 08:01:41+00:00,2024-07-23 08:01:41+00:00
youtube#comment,3387456,12513,41135,3651667,癖が強い！笑笑,,0,2020-10-03 23:52:10+00:00,2020-10-03 23:52:10+00:00
youtube#comment,1686950,29048,80429,3054430,"Denny i challenge you 💪😤
You have to do your makeup while eating 2x spicy noodles 🍜",,1,2025-03-20 15:05:14+00:00,2025-03-20 15:05:45+00:00
youtube#comment,4673902,53183,21710,1496829,😮😮😮😮😮,,0,2022-10-11 17:06:57+00:00,2022-10-11 17:06:57+00:00
youtube#comment,3060189,43061,82460,3490853,"Ugly dude here, I have refused to wear a mask since the beginning.  🤷🏻‍♂️",,0,2023-02-12 08:47:49+00:00,2023-02-12 08:47:49+00:00
youtube#comment,3439880,25475,54877,440787,Wow 😮😮,,0,2022-07-04 01:04:38+00:00,2022-07-04 01:04:38+00:00
youtube#comment,4457524,2083,10334,2891081,I think this haircut is made for manasi mau 💞🧿💯.... Mau has best hairstyle💇,,0,2023-05-23 07:23:23+00:00,2023-05-23 07:23:23+00:00
youtube#comment,1756791,46631,54320,2441808,This hairstyle is giving Allen Iverson,,0,2024-03-19 01:47:14+00:00,2024-03-19 01:47:14+00:00
youtube#comment,2108619,33644,79965,379774,Sm of these ppl dont understand the joke bruu,,0,2025-04-24 21:47:52+00:00,2025-04-24 21:47:52+00:00
youtube#comment,462389,44353,83195,932555,@Calista_slayz yes she did-,3934191.0,33,2025-03-21 01:36:05+00:00,2025-03-21 01:36:05+00:00
youtube#comment,2576280,6869,84506,1116699,मेकअप से पहले ही अछि लग रही थी मेकअप लगा कर bakwaas लग रही हो,,0,2023-07-03 09:44:26+00:00,2023-07-03 09:44:26+00:00
youtube#comment,2047689,29048,56684,775743,"""It's that time of the ear again"" 😄",,0,2023-02-12 14:31:14+00:00,2023-02-12 14:31:14+00:00
youtube#comment,4324757,13899,82723,2090251,SHE IS A KID WHY,,0,2024-09-02 17:45:57+00:00,2024-09-02 17:45:57+00:00
youtube#comment,2667209,5338,39660,3114747,"My hair is curly short, but as soon as it gets length, it will not curl. I use all those products and still can't get it curl right.",,0,2024-04-17 03:51:49+00:00,2024-04-17 03:51:49+00:00
youtube#comment,4237497,30565,46313,3022351,I mean I don't like fake faces,,0,2023-03-10 14:34:16+00:00,2023-03-10 14:34:16+00:00
youtube#comment,3363228,45729,63737,3576656,that wig looks insane real holy fk,,1,2025-02-13 05:33:13+00:00,2025-02-13 05:33:13+00:00
youtube#comment,3948497,5620,59388,879192,"God bless you all and Jesus loves you very much. If you don't believe in Jesus just ask him to show you if he's real and he will show you and you will receive eternal life. So turn to Jesus because he will return soon and the prophesies of the bible are being fulfilled, go check them out  . God bless you all and Give God a try",,0,2024-09-03 21:03:35+00:00,2024-09-03 21:03:35+00:00
youtube#comment,991066,31673,70722,2481878,I prefer the bigger side of my face- will I still look good if I use the tips for enhancing the smaller side to enhance my bigger side? Thank you so much for these videos!!,,2,2023-05-20 21:04:31+00:00,2023-05-20 21:04:31+00:00
youtube#comment,441684,12599,49124,1247130,@@RoobeeR000Yes I can’t unsee a song👍,4575597.0,18,2025-01-30 00:30:25+00:00,2025-01-30 00:30:25+00:00
youtube#comment,3527772,30386,24998,1886439,absolutely fabulous!!!,,0,2024-12-26 17:47:42+00:00,2024-12-26 17:47:42+00:00
youtube#comment,867508,43960,71791,83530,Your not I do it too 😂😂,,0,2024-07-14 13:49:14+00:00,2024-07-14 13:49:14+00:00
youtube#comment,110745,52718,39593,1639737,Oh thanks 😊🥰,4056065.0,0,2022-01-10 11:13:15+00:00,2022-01-10 11:13:15+00:00
youtube#comment,3622991,51087,48154,714228,what the hell do they mean “rude for curly hair people” yall think you guys are a marginalized group or something???,,0,2023-10-25 10:39:01+00:00,2023-10-25 10:39:01+00:00
youtube#comment,806910,45729,53550,111807,You guys look like the one high school besties who kind and awsome just slaying the day away!,,1,2025-05-11 23:59:54+00:00,2025-05-11 23:59:54+00:00
youtube#comment,3044737,11076,8533,383136,"She had beautiful long hair! But i absolutely love the bob! Shes just beautiful period! 

I really do love the bob style! If I had the face & frame for it (and not such thick & wavy hair) I would totally rock the bob! 🥰",,0,2025-06-14 03:08:40+00:00,2025-06-14 03:08:40+00:00
youtube#comment,2256186,28652,4912,2124833,Bina makeup k bh buht achi lag rhi thn mama❤,,0,2023-11-19 11:34:02+00:00,2023-11-19 11:34:02+00:00
youtube#comment,4392429,25950,90030,590987,Very ironic coming from this chick last time i checked u make comments on tik toks about the same exact stuff towards guys,,0,2021-12-06 05:31:29+00:00,2021-12-06 05:31:29+00:00
youtube#comment,3800824,42213,34718,103941,"متلازمة جوسكا
ما اركز في الدروس
اتضارب مع اي احد 
دافورة الانجليزي 
اطول وحدة
انطوائية 
الوحيدة اللي عينيها اسود
مسحوب عليها
تلعب روب
نفسية",,0,2025-06-10 12:49:28+00:00,2025-06-10 12:52:46+00:00
youtube#comment,2215470,19495,11221,1447671,Plzz apppi ap reply zaror di jiye ga,,0,2021-07-27 09:43:38+00:00,2021-07-27 09:43:38+00:00
youtube#comment,1924118,45729,53550,544471,❤❤❤❤❤❤❤❤,,0,2025-06-02 03:26:30+00:00,2025-06-02 03:26:30+00:00
youtube#comment,413654,10269,1727,2125881,Thanks,3194181.0,0,2024-11-02 17:31:22+00:00,2024-11-02 17:31:22+00:00
youtube#comment,3417686,11399,31634,1041911,U r Beautiful the way you are,,0,2021-12-22 11:08:07+00:00,2021-12-22 11:08:07+00:00
youtube#comment,20666,12513,41135,3645637,آني 😂🍫,1893421.0,1,2020-10-03 18:19:03+00:00,2020-10-03 18:19:03+00:00
youtube#comment,915037,28204,73534,2612104,She can’t go one video without using the word “obsessed”,,0,2023-12-13 11:47:48+00:00,2023-12-13 11:47:48+00:00
youtube#comment,850221,6926,32656,2231632,1990 slays,,0,2023-07-29 16:54:17+00:00,2023-07-29 16:54:17+00:00
youtube#comment,2504164,14489,74615,2509206,Rapunzel,,0,2022-02-22 19:27:18+00:00,2022-02-22 19:27:18+00:00
youtube#comment,4591964,53455,43600,2464716,Always India is best ❤️🇮🇳🇮🇳,,1,2021-11-13 16:14:18+00:00,2021-11-13 16:14:18+00:00
youtube#comment,4674343,34999,86691,326225,Amazing! ❤,,0,2025-02-04 08:32:18+00:00,2025-02-04 08:32:18+00:00
youtube#comment,2013809,45150,78579,1744967,Absolutely beautiful 🥰,,0,2023-04-18 14:13:25+00:00,2023-04-18 14:13:25+00:00
youtube#comment,4536473,4687,71938,86338,"TBH, I REALLY liked her white hair, it was bright, healthy & it totally suits her. I hope she considers keeping it white next time. 👍😊",,44,2021-02-11 20:50:01+00:00,2021-02-11 20:50:01+00:00
youtube#comment,3523981,47768,64633,1858567,Look at the faces of those women😂. Jealous much.😅😅😅😅😅,,0,2024-11-26 06:36:41+00:00,2024-11-26 06:36:41+00:00
youtube#comment,3817872,15563,49289,2185019,After is more cool belive me girl,,0,2022-07-10 19:12:19+00:00,2022-07-10 19:12:19+00:00
youtube#comment,499688,12599,71738,3446026,Omg y’all ty for 50!,2040455.0,1,2025-06-17 17:51:54+00:00,2025-06-17 17:51:54+00:00
youtube#comment,4341874,38313,66272,936053,NAME TWINS NO WAY,,0,2024-09-28 14:25:00+00:00,2024-09-28 14:25:00+00:00
youtube#comment,1960359,14429,69445,1822340,I have something you could put on your face sweet heart.,,0,2025-03-23 10:29:01+00:00,2025-03-23 10:29:01+00:00
youtube#comment,1617172,15003,22234,1689313,Why not go natural and accept yourself? If your man dislikes it you reserve a better one.,,0,2023-05-06 06:37:49+00:00,2023-05-06 06:37:49+00:00
youtube#comment,3981686,45729,4110,243568,You are so beautiful and your make up skills are out of this world!,,0,2024-11-07 18:20:28+00:00,2024-11-07 18:20:28+00:00
youtube#comment,4399425,10895,39524,163109,The fact she dosent care but im over here being really insecure like slay,,0,2023-05-31 06:21:32+00:00,2023-05-31 06:21:32+00:00
youtube#comment,402828,34984,70516,1156061,@@Calviinnn i was told thats girly stuff just be straight outlaw lol,4359563.0,0,2024-09-26 16:59:29+00:00,2024-09-26 16:59:29+00:00
youtube#comment,882449,49753,2520,2168505,My Queen!!!! The most inspiring person I know❤️,,1,2020-11-14 01:27:09+00:00,2020-11-14 01:27:09+00:00
youtube#comment,2847001,11019,33955,1703604,1b,,0,2025-06-11 16:44:38+00:00,2025-06-11 16:44:38+00:00
youtube#comment,1540706,40491,26325,1576142,You're so pretty and the blond was good but I kind of like this color better LOL laugh out loud it's so freaking cool girl let me tell you something right now something funny faith faith my name is,,0,2021-01-23 19:48:20+00:00,2021-01-23 19:48:20+00:00
youtube#comment,326916,4942,14163,1232818,@@utkarshagrawal2002 they usually do it for videos only,1311827.0,0,2024-01-25 20:35:09+00:00,2024-06-13 21:56:39+00:00
youtube#comment,1880531,29374,17830,23716,Can you please do my hair,,0,2022-11-15 13:42:26+00:00,2022-11-15 13:42:26+00:00
youtube#comment,2277613,15003,59983,2987240,You be doing a great job on your own install. I always thought you kilt it every time. Now if you could drop where you be getting some of your wigs I would watch your channel again😂😂😂 this video literally popped up.. I woulda never seen it if it didnt ha ha,,1,2024-03-08 07:24:09+00:00,2024-03-08 07:24:09+00:00
youtube#comment,3359521,6926,32656,3430791,Everything after 60's looks shit imo,,0,2023-07-21 10:54:31+00:00,2023-07-21 10:54:31+00:00
youtube#comment,1065970,45729,63737,2340274,Girl.......... Those ain't 80 pounds you would be struggling to move with those,,0,2024-08-31 01:54:26+00:00,2024-08-31 01:54:26+00:00
